,price,location,city,latitude,longitude,baths,purpose,bedrooms,date_added,Total_Area
8345,2550000,Gulistan-e-Jauhar,Karachi,24.904693,67.12281,2,For Sale,4,2/17/2019,13340.299
8346,36500000,Wapda City,Faisalabad,31.503117,73.21134,0,For Sale,0,2/17/2019,70785.0
8347,125000,New Garden Town,Faisalabad,31.392333,73.108184,0,For Rent,0,2/16/2019,4083.765
8348,58000000,DHA Defence,Karachi,24.782215,67.074537,5,For Sale,3,2/17/2019,1633.506
8349,7000000,Gulshan-e-Iqbal Town,Karachi,24.898464,67.0625,3,For Sale,4,2/17/2019,13884.801
8350,39500000,DHA Defence,Lahore,31.462493,74.409342,6,For Sale,5,2/3/2019,5445.0
8351,1650000,Gadap Town,Karachi,25.047114,67.105851,1,For Sale,2,2/17/2019,8712.032
8352,105000,Frere Town,Karachi,24.841065,67.037424,4,For Rent,3,2/18/2019,26680.598
8353,6500000,Harbanspura,Lahore,31.572261,74.417101,3,For Sale,3,2/3/2019,816.7529999999999
8354,260000,F-8,Islamabad,33.707982,73.050476,0,For Rent,0,2/4/2019,2722.51
8355,150000,Bath Island,Karachi,24.835661,67.028604,3,For Rent,3,2/18/2019,2178.008
8356,12000000,Gulshan-e-Iqbal Town,Karachi,24.908308,67.07207,3,For Sale,3,2/17/2019,16879.561999999998
8357,15000,E-11,Islamabad,33.693816,72.977028,1,For Rent,1,2/17/2019,1089.004
8358,1400000,Korangi,Karachi,24.826235,67.108905,2,For Sale,2,2/17/2019,5989.521999999999
8359,6200000,Gulshan-e-Iqbal Town,Karachi,24.908308,67.07207,2,For Sale,2,2/17/2019,11979.043999999998
8360,140000,DHA Defence,Karachi,24.834337,67.055397,3,For Rent,3,2/18/2019,5445.0
8361,12500000,Tariq Ismail Road,Lahore,31.429436,74.24382,5,For Sale,5,2/3/2019,1633.506
8362,25000000,Canal Burg,Lahore,31.475302,74.244671,4,For Sale,3,2/3/2019,59895.0
8363,35000000,G-13,Islamabad,33.650065,72.963681,8,For Sale,7,2/4/2019,2722.51
8364,9000000,Gulistan-e-Jauhar,Karachi,24.923142,67.134826,3,For Sale,3,2/17/2019,15790.558
8365,25000,Jamshed Town,Karachi,24.862453,67.080925,1,For Rent,2,2/18/2019,2178.008
8366,11500000,Ghauri Town,Islamabad,33.613117,73.130905,6,For Sale,8,2/4/2019,1633.506
8367,50000000,E-11,Islamabad,33.698137,72.978215,6,For Sale,6,2/4/2019,4356.016
8368,65000,G-11,Islamabad,33.675604,73.000367,2,For Rent,2,2/4/2019,18785.319
8369,21000000,Gulshan-e-Iqbal Town,Karachi,24.92754,67.104406,3,For Sale,3,2/17/2019,2178.008
8370,21000000,Bahria Town,Lahore,31.368955,74.179244,6,For Sale,5,2/3/2019,2722.51
8371,16000000,North Nazimabad,Karachi,24.957723,67.046697,0,For Sale,4,2/17/2019,1633.506
8372,4490000,Omega Homes,Lahore,31.617847,74.217387,3,For Sale,3,2/3/2019,816.7529999999999
8373,9000000,Teacher Society,Karachi,24.986019,67.135864,0,For Sale,0,2/17/2019,13068.048
8374,5000000,Clifton Colony,Lahore,31.520825,74.302425,3,For Sale,3,2/3/2019,544.502
8375,10200000,Johar Town,Lahore,31.455867,74.274273,4,For Sale,3,2/3/2019,9528.785
8376,20000000,Eden Valley,Faisalabad,31.436061,73.154585,5,For Sale,4,2/17/2019,1905.757
8377,375000,DHA Defence,Karachi,24.782215,67.074537,6,For Rent,5,2/18/2019,5445.0
8378,45000,North Nazimabad,Karachi,24.935635,67.05102,3,For Rent,3,2/18/2019,19329.821
8379,14500000,Askari 14,Rawalpindi,33.543004,73.067576,3,For Sale,3,2/4/2019,2722.51
8380,20000,I-10,Islamabad,33.642563,73.035994,0,For Rent,1,2/4/2019,1361.255
8381,45000,Bahria Town Rawalpindi,Rawalpindi,33.488368,73.09423,0,For Rent,0,2/17/2019,1905.757
8382,22000,North Karachi,Karachi,24.968775,67.052061,0,For Rent,0,2/18/2019,13068.048
8383,20000,North Nazimabad,Karachi,24.933961,67.046642,2,For Rent,2,2/18/2019,8439.780999999999
8384,130000000,DHA Defence,Karachi,24.805045,67.064323,0,For Sale,5,2/17/2019,70785.0
8385,6500000,Tulsa Road,Rawalpindi,33.567664,73.052858,0,For Sale,0,2/4/2019,1361.255
8386,7000000,MT Khan Road,Karachi,24.845752,67.022147,3,For Sale,5,2/17/2019,1089.004
8387,4700000,Gulistan-e-Jauhar,Karachi,24.920384,67.129162,0,For Sale,0,2/16/2019,11979.043999999998
8388,265000,DHA Defence,Karachi,24.782215,67.074537,6,For Rent,5,2/18/2019,5445.0
8389,75000,Chaklala Scheme,Rawalpindi,33.59707,73.076291,5,For Rent,5,2/17/2019,4083.765
8390,32500000,Defence View Society,Karachi,24.838874,67.080156,0,For Sale,0,2/17/2019,28314.104
8391,2800000,Sheraz Town,Lahore,31.426301,74.28958,0,For Sale,0,2/3/2019,4083.765
8392,9000000,Malir,Karachi,24.89321,67.195473,4,For Sale,8,2/17/2019,13068.048
8393,17000000,North Karachi,Karachi,24.95747,67.064222,5,For Sale,4,2/17/2019,13068.048
8394,35000,DHA Defence,Karachi,24.805045,67.064323,0,For Rent,0,2/18/2019,11434.542
8395,35000,Media Town,Rawalpindi,33.560887,73.125937,3,For Rent,2,2/17/2019,2994.7609999999995
8396,122500000,DHA Defence,Karachi,24.805045,67.064323,0,For Sale,5,2/17/2019,65340.0
8397,11200000,Pak Arab Housing Society,Lahore,31.426924,74.342333,3,For Sale,3,2/3/2019,1361.255
8398,25000,Gadap Town,Karachi,25.004868,67.041096,2,For Rent,2,2/18/2019,13068.048
8399,60000000,I-8,Islamabad,33.668497,73.07416,6,For Sale,6,2/4/2019,38659.642
8400,64000000,Clifton,Karachi,24.820432,67.029383,4,For Sale,5,2/17/2019,2994.7609999999995
8401,10000,Bilal Colony,Rawalpindi,33.646551,73.086988,1,For Rent,2,2/17/2019,1089.004
8402,2800000,Walton Road,Lahore,31.477098,74.357271,0,For Sale,0,2/3/2019,4083.765
8403,6000000,G-11,Islamabad,33.667854,73.003843,1,For Sale,2,2/4/2019,8439.780999999999
8404,115000000,DHA Defence,Karachi,24.805045,67.064323,6,For Sale,5,2/17/2019,5445.0
8405,49000000,DHA Defence,Lahore,31.471571,74.445906,6,For Sale,5,2/3/2019,5445.0
8406,19500000,Askari 13,Rawalpindi,33.569523,73.064679,4,For Sale,3,2/4/2019,1633.506
8407,4350000,Rail View Housing Society,Rawalpindi,33.596886,73.119657,2,For Sale,3,2/4/2019,1089.004
8408,50000,Gulistan-e-Jauhar,Karachi,24.926606,67.130384,3,For Rent,3,2/18/2019,4356.016
8409,13000000,Atomic Energy Employee Society,Islamabad,33.480422,73.201904,6,For Sale,9,2/4/2019,1905.757
8410,90000000,F-8,Islamabad,33.713131,73.038383,5,For Sale,5,2/4/2019,5445.0
8411,9500000,North Nazimabad,Karachi,24.964895,67.066877,3,For Sale,5,2/17/2019,8984.283
8412,11000000,Wassanpura,Lahore,31.589794,74.3365,0,For Sale,0,2/3/2019,8984.283
8413,3900000,Hamza Town,Lahore,31.41244,74.35536,3,For Sale,2,2/3/2019,816.7529999999999
8414,10500000,DHA 11 Rahbar,Lahore,31.39064407,74.25288391,4,For Sale,3,2/3/2019,1361.255
8415,92500000,F-11,Islamabad,33.683532,72.99041,6,For Sale,6,2/4/2019,5445.0
8416,130000000,Bedian Road,Lahore,31.473474,74.429569,6,For Sale,4,2/3/2019,43560.0
8417,9500000,Gulistan Colony,Rawalpindi,33.56904,73.095295,5,For Sale,4,2/4/2019,1633.506
8418,18000000,DHA Defence,Karachi,24.805045,67.064323,0,For Sale,3,2/17/2019,2178.008
8419,42500000,New Muslim Town,Lahore,31.511679,74.312525,6,For Sale,6,2/3/2019,5445.0
8420,4000000,Pir Wadhai,Rawalpindi,33.632022,73.039205,0,For Sale,2,2/4/2019,1361.255
8421,18000,Bahria Town Karachi,Karachi,25.020961,67.321172,2,For Rent,2,2/18/2019,11434.542
8422,8300000,G-11,Islamabad,33.667854,73.003843,2,For Sale,2,2/4/2019,12523.545999999998
8423,5270000,Harbanspura,Lahore,31.575684,74.423604,3,For Sale,2,2/1/2019,816.7529999999999
8424,15000000,Canal View,Lahore,31.478159,74.254017,4,For Sale,4,2/3/2019,1633.506
8425,12500000,Askari 14,Rawalpindi,33.543004,73.067576,3,For Sale,3,2/4/2019,2722.51
8426,3550000,North Karachi,Karachi,24.972286,67.0663,0,For Sale,0,2/17/2019,7350.776999999999
8427,12000000,Soan Garden,Islamabad,33.554271,73.155599,0,For Sale,3,2/4/2019,2722.51
8428,85000,E-11,Islamabad,33.698137,72.978215,3,For Rent,3,2/4/2019,5445.0
8429,275000,DHA Defence,Karachi,24.805045,67.064323,6,For Rent,5,2/18/2019,5445.0
8430,6500000,Sanda,Lahore,31.559229,74.288321,2,For Sale,4,2/3/2019,1361.255
8431,50000,Jamshed Town,Karachi,24.871447,67.058573,2,For Rent,2,2/18/2019,11979.043999999998
8432,125000,Civil Lines,Karachi,24.84567,67.030077,4,For Rent,3,2/18/2019,29130.857
8433,10000,Kuri Road,Islamabad,33.678171,73.162161,1,For Rent,1,2/4/2019,272.251
8434,120000000,DHA Defence,Lahore,31.475378,74.373808,6,For Sale,8,2/3/2019,10890.0
8435,118000000,DHA Defence,Karachi,24.805045,67.064323,6,For Sale,5,2/17/2019,5445.0
8436,9200000,Scheme 33,Karachi,24.970264,67.125392,0,For Sale,3,2/16/2019,13068.048
8437,6800000,Baghbanpura,Lahore,31.584531,74.372978,0,For Sale,0,2/3/2019,7623.027999999999
8438,40000,Bahria Town Rawalpindi,Rawalpindi,33.50136,73.108691,0,For Rent,3,2/18/2019,2178.008
8439,36000,Gulshan-e-Iqbal Town,Karachi,24.911726,67.098014,3,For Rent,3,2/18/2019,1633.506
8440,14000000,Nazimabad,Karachi,24.916721,67.031622,4,For Sale,4,2/17/2019,23413.586
8441,12000000,North Karachi,Karachi,24.983024,67.0681,3,For Sale,3,2/17/2019,13068.048
8442,250000,DHA Defence,Karachi,24.782215,67.074537,0,For Rent,5,2/18/2019,5445.0
8443,7500000,Dhamyal Road,Rawalpindi,33.55643885,73.02466929,3,For Sale,3,2/4/2019,1361.255
8444,8000000,Korangi,Karachi,24.832078,67.129869,4,For Sale,4,2/17/2019,8712.032
8445,38000,Korang Town,Islamabad,33.579034,73.139591,3,For Rent,3,2/4/2019,34575.877
8446,40000,G-6,Islamabad,33.70899,73.083158,2,For Rent,2,2/4/2019,14429.302999999998
8447,27500000,Scheme 33,Karachi,24.938913,67.140593,4,For Sale,8,2/17/2019,24774.841
8448,46500000,DHA Defence,Karachi,24.750256,67.072453,3,For Sale,2,2/17/2019,24774.841
8449,18000000,Johar Town,Lahore,31.469448,74.301903,4,For Sale,4,2/3/2019,2450.259
8450,7500000,Chakra Road,Rawalpindi,33.58959,72.98582,4,For Sale,3,2/4/2019,23141.335
8451,10400000,Defence View Society,Karachi,24.834979,67.080263,2,For Sale,3,2/17/2019,12795.797
8452,15000000,Johar Town,Lahore,31.461578,74.270024,6,For Sale,5,2/3/2019,1361.255
8453,6200000,Lalazar,Rawalpindi,33.566573,73.056579,2,For Sale,3,2/4/2019,1089.004
8454,19000000,Saddar Town,Karachi,24.87124,67.023994,3,For Sale,3,2/17/2019,20691.076
8455,110000000,DHA Defence,Lahore,31.462493,74.409342,6,For Sale,6,2/3/2019,10890.0
8456,14000000,Federal B Area,Karachi,24.92863,67.064466,3,For Sale,5,2/17/2019,1633.506
8457,16500000,Gulshan-e-Iqbal Town,Karachi,24.920535,67.08312,5,For Sale,0,2/17/2019,24230.339
8458,150000000,Jamshed Town,Karachi,24.864595,67.066126,8,For Sale,8,2/17/2019,168795.0
8459,150000000,Meherban Colony,Islamabad,33.659174,73.150363,10,For Sale,8,2/4/2019,130680.0
8460,5700000,DHA Defence,Karachi,24.832117,67.063637,0,For Sale,2,2/17/2019,11434.542
8461,10000,Madina Town,Faisalabad,31.41764,73.120401,1,For Rent,1,2/17/2019,1905.757
8462,6000000,E-11,Islamabad,33.698137,72.978215,1,For Sale,1,2/4/2019,9801.036
8463,13000000,D-17,Islamabad,33.657138,72.858281,6,For Sale,4,2/4/2019,18785.319
8464,7000000,Nazimabad,Karachi,24.916331,67.035398,3,For Sale,3,2/17/2019,1633.506
8465,92000,Frere Town,Karachi,24.841065,67.037424,0,For Rent,3,2/18/2019,25319.343
8466,26000000,G-11,Islamabad,33.67164,72.991655,6,For Sale,6,2/4/2019,1905.757
8467,49000,Bahria Town Rawalpindi,Rawalpindi,33.495991,73.100195,6,For Rent,6,2/17/2019,2178.008
8468,42000000,DHA Defence,Karachi,24.782215,67.074537,5,For Sale,4,2/17/2019,1089.004
8469,43000000,G-15,Islamabad,33.626913,72.924328,8,For Sale,10,2/4/2019,76230.0
8470,37000000,Government Employees Cooperative Housing Society (GECHS),Lahore,31.46589748,74.31920528,8,For Sale,7,2/3/2019,5445.0
8471,17500000,Bahria Town,Lahore,31.385627,74.196817,6,For Sale,5,2/3/2019,2178.008
8472,45000,Bahria Town Rawalpindi,Rawalpindi,33.555451,73.138218,0,For Rent,1,2/17/2019,10345.538
8473,2350000,Korangi,Karachi,24.826235,67.108905,4,For Sale,2,2/18/2019,1089.004
8474,12000000,Gulshan-e-Iqbal Town,Karachi,24.907509,67.070374,3,For Sale,3,2/17/2019,2178.008
8475,4500000,North Nazimabad,Karachi,24.949176,67.051578,2,For Sale,2,2/17/2019,8712.032
8476,22500000,DHA Defence,Karachi,24.803643,67.074094,3,For Sale,3,2/17/2019,20691.076
8477,100000,DHA Defence,Islamabad,33.522649,73.169804,6,For Rent,6,2/4/2019,5445.0
8478,45000,DHA Defence,Karachi,24.791955,67.065082,2,For Rent,2,2/18/2019,1089.004
8479,13500000,Gulistan-e-Jauhar,Karachi,24.923999,67.13414,0,For Sale,3,2/17/2019,26136.096
8480,9500000,Soan Garden,Islamabad,33.566358,73.155298,2,For Sale,2,2/4/2019,17968.566
8481,4100000,Khayaban-e-Amin,Lahore,31.376356,74.263701,1,For Sale,2,2/3/2019,1361.255
8482,13000000,Ghauri Town,Islamabad,33.613118,73.130908,6,For Sale,6,2/4/2019,1905.757
8483,18500000,Sabzazar Scheme,Lahore,31.528727,74.262671,5,For Sale,4,2/3/2019,2722.51
8484,20000,Super Highway,Karachi,24.991426,67.169123,3,For Rent,2,2/18/2019,1633.506
8485,7500000,Gulistan-e-Jauhar,Karachi,24.907871,67.115263,3,For Sale,3,2/17/2019,19874.323
8486,25000,Satellite Town,Rawalpindi,33.641205,73.06577,2,For Rent,2,2/17/2019,1361.255
8487,5000000,Sanda,Lahore,31.565455,74.283714,1,For Sale,2,2/3/2019,1089.004
8488,200000,DHA Defence,Karachi,24.805045,67.064323,4,For Rent,4,2/18/2019,3267.012
8489,6000000,Gulshan-e-Iqbal Town,Karachi,24.898465,67.0625,2,For Sale,2,2/17/2019,7895.278999999999
8490,8000000,Gulshan-e-Iqbal Town,Karachi,24.898465,67.0625,2,For Sale,3,2/17/2019,13340.299
8491,9800000,Ghauri Town,Islamabad,33.619337,73.125315,6,For Sale,4,2/4/2019,1361.255
8492,35000,University Road,Karachi,24.92252,67.103269,3,For Rent,2,2/18/2019,14429.302999999998
8493,9000000,BOR - Board of Revenue Housing Society,Lahore,31.478452,74.296846,4,For Sale,4,2/3/2019,816.7529999999999
8494,55000,Lalkurti,Rawalpindi,33.582028,73.058222,3,For Rent,3,2/17/2019,5445.0
8495,9500000,Gulistan-e-Jauhar,Karachi,24.912026,67.130733,3,For Sale,4,2/17/2019,6534.023999999999
8496,10000000,Pakistan Town,Islamabad,33.575405,73.143325,4,For Sale,4,2/4/2019,1361.255
8497,18000000,North Nazimabad,Karachi,24.941744,67.053638,3,For Sale,3,2/17/2019,27769.602
8498,12000000,Wapda Town,Lahore,31.430421,74.267721,3,For Sale,3,2/3/2019,1361.255
8499,270000,DHA Defence,Karachi,24.805045,67.064323,6,For Rent,6,2/18/2019,5445.0
8500,75000,Misryal Road,Rawalpindi,33.602483,73.005418,0,For Rent,0,2/17/2019,65340.0
8501,45000,DHA Defence,Karachi,24.819653,67.07775,2,For Rent,2,2/18/2019,1089.004
8502,500000,F-7,Islamabad,33.716273,73.056235,8,For Rent,7,2/4/2019,70785.0
8503,16000000,Scheme 33,Karachi,24.964585,67.125883,3,For Sale,2,2/17/2019,13068.048
8504,42000000,Gulistan-e-Jauhar,Karachi,24.920965,67.122366,6,For Sale,6,2/17/2019,4356.016
8505,25000,Punjab Small Industries Estate,Faisalabad,31.498214,73.053575,0,For Rent,3,2/17/2019,1905.757
8506,130000,DHA Defence,Karachi,24.834337,67.055397,3,For Rent,3,2/18/2019,76230.0
8507,35000,Four Season Housing,Faisalabad,31.343192,73.064783,0,For Rent,0,2/17/2019,1361.255
8508,8500000,Eden Valley,Faisalabad,31.436061,73.154585,3,For Sale,3,2/17/2019,1361.255
8509,45000000,Bath Island,Karachi,24.83566,67.0286,0,For Sale,3,2/16/2019,24230.339
8510,67000000,F-10,Islamabad,33.690353,73.010416,4,For Sale,4,2/4/2019,5445.0
8511,9800000,Jinnah Avenue,Karachi,24.933302,67.179989,2,For Sale,2,2/17/2019,11979.043999999998
8512,15000000,Airport Road,Rawalpindi,33.60959781,73.1063962,3,For Sale,3,2/4/2019,2722.51
8513,7300000,DHA Defence,Karachi,24.821639,67.071691,0,For Sale,0,2/17/2019,11434.542
8514,8500000,Bhara kahu,Islamabad,33.737402,73.179159,2,For Sale,3,2/4/2019,1361.255
8515,108500000,F-11,Islamabad,33.683532,72.99041,10,For Sale,8,2/4/2019,70785.0
8516,72500000,Chak Shahzad,Islamabad,33.65835,73.14405,0,For Sale,0,2/4/2019,108900.0
8517,30000000,B-17,Islamabad,33.68064,72.822189,0,For Sale,8,2/4/2019,5445.0
8518,11800000,Etawa Society,Karachi,25.003901,67.122671,5,For Sale,5,2/17/2019,13068.048
8519,20000,Peshawar Road,Rawalpindi,33.602664,73.030196,3,For Rent,3,2/17/2019,1633.506
8520,21000000,Satellite Town,Rawalpindi,33.638436,73.069593,5,For Sale,5,2/4/2019,1361.255
8521,5000000,Four Season Housing,Faisalabad,31.343192,73.064783,3,For Sale,4,2/17/2019,816.7529999999999
8522,75000,F-11,Islamabad,33.683532,72.99041,3,For Rent,4,2/17/2019,3267.012
8523,3500000,Gadap Town,Karachi,25.000722,67.115049,2,For Sale,2,2/17/2019,13340.299
8524,4500000,Harbanspura Road,Lahore,31.560697,74.421326,2,For Sale,3,2/3/2019,7078.526
8525,13500000,Model Town,Lahore,31.466373,74.315983,3,For Sale,3,2/3/2019,17696.315
8526,3000000,Britto Road,Karachi,24.878799,67.034094,1,For Sale,2,2/17/2019,9801.036
8527,23800000,Cantt,Karachi,24.937425,67.182856,3,For Sale,3,2/16/2019,2722.51
8528,42000,Gulistan-e-Jauhar,Karachi,24.929719,67.130363,3,For Rent,3,2/18/2019,26136.096
8529,32500000,DHA Defence,Karachi,24.810265,67.043552,0,For Sale,0,2/17/2019,3267.012
8530,68000,Bahria Town Rawalpindi,Rawalpindi,33.549693,73.130536,5,For Rent,5,2/5/2019,2722.51
8531,21500000,Bahria Town Rawalpindi,Rawalpindi,33.550408,73.115473,4,For Sale,5,2/4/2019,2722.51
8532,10000000,Airport Housing Society,Rawalpindi,33.584261,73.121663,4,For Sale,4,2/4/2019,1905.757
8533,45000000,G-9,Islamabad,33.682675,73.030243,6,For Sale,6,2/4/2019,3267.012
8534,18500000,Wapda Town,Lahore,31.434522,74.266148,0,For Sale,0,2/3/2019,2722.51
8535,35000,Eden Gardens,Faisalabad,31.425441,73.145077,0,For Rent,0,2/17/2019,1361.255
8536,6000000,Orangi Town,Karachi,24.950888,66.974201,2,For Sale,4,2/17/2019,13068.048
8537,145000000,F-11,Islamabad,33.689282,72.988958,8,For Sale,6,2/4/2019,70785.0
8538,6500000,Gulistan-e-Jauhar,Karachi,24.926606,67.130384,2,For Sale,2,2/17/2019,1089.004
8539,8000000,Shah Faisal Town,Karachi,24.879039,67.183363,2,For Sale,3,2/17/2019,8712.032
8540,8500000,Police Foundation Housing Society,Islamabad,33.474215,73.198686,3,For Sale,2,2/4/2019,1905.757
8541,17500000,Ali Town,Lahore,31.463563,74.245571,5,For Sale,7,2/3/2019,2722.51
8542,2750000,DHA Defence,Islamabad,33.52218438,73.15422535,1,For Sale,1,2/4/2019,7623.027999999999
8543,10500000,Paragon City,Lahore,31.524191,74.453995,3,For Sale,3,2/3/2019,1361.255
8544,5000000,Bin Qasim Town,Karachi,24.852173,67.289715,2,For Sale,2,2/17/2019,8712.032
8545,45000,Gulistan-e-Jauhar,Karachi,24.920965,67.122366,3,For Rent,3,2/18/2019,26136.096
8546,4200000,Manawan,Lahore,31.590709,74.47855,3,For Sale,2,2/3/2019,1361.255
8547,8900000,Ghauri Town,Islamabad,33.61855,73.135471,5,For Sale,4,2/4/2019,1361.255
8548,4000000,Ghulam Mohammad Abad,Faisalabad,31.44082,73.043532,2,For Sale,2,2/17/2019,6806.275
8549,38000,D-17,Islamabad,33.659746,72.860341,4,For Rent,4,2/4/2019,5445.0
8550,12500000,Bin Qasim Town,Karachi,24.869228,67.352529,3,For Sale,3,2/17/2019,13068.048
8551,110000,F-11,Islamabad,33.681895,72.989729,4,For Rent,3,2/4/2019,38659.642
8552,48000000,DHA Defence,Islamabad,33.527944,73.161392,7,For Sale,5,2/4/2019,5445.0
8553,135000000,North Nazimabad,Karachi,24.929369,67.045226,4,For Sale,4,2/17/2019,10890.0
8554,19900000,Abid Market,Lahore,31.553671,74.315586,0,For Sale,3,2/3/2019,1089.004
8555,200000,F-10,Islamabad,33.691531,73.005431,0,For Rent,0,2/4/2019,59895.0
8556,30000,DHA Defence,Islamabad,33.527944,73.161392,4,For Rent,3,2/4/2019,2178.008
8557,35000,Madina Town,Faisalabad,31.41764,73.120401,4,For Rent,3,2/17/2019,2722.51
8558,60000,Gulshan-e-Iqbal Town,Karachi,24.917273,67.081357,3,For Rent,3,2/18/2019,3267.012
8559,5800000,Gulshan-e-Iqbal Town,Karachi,24.907509,67.070374,2,For Sale,2,2/17/2019,1089.004
8560,28000,Eden Gardens,Faisalabad,31.425441,73.145077,3,For Rent,3,2/17/2019,1905.757
8561,9000000,Afghanabad,Faisalabad,31.419691,73.056715,2,For Sale,5,2/17/2019,1361.255
8562,85000,DHA Defence,Karachi,24.821639,67.071691,4,For Rent,4,2/18/2019,1089.004
8563,5100000,DHA Defence,Islamabad,33.5244025,73.1469834,3,For Sale,2,2/16/2019,13340.299
8564,6800000,University Road,Karachi,24.92252,67.10327,3,For Sale,4,2/17/2019,16879.561999999998
8565,8500000,Ghauri Town,Islamabad,33.61855,73.135471,6,For Sale,4,2/4/2019,1361.255
8566,2640000,B-17,Islamabad,33.68064,72.822189,1,For Sale,1,2/4/2019,544.502
8567,130000,DHA Defence,Karachi,24.810265,67.043552,0,For Rent,0,2/18/2019,3267.012
8568,6500000,DHA Defence,Karachi,24.791955,67.065082,2,For Sale,2,2/17/2019,544.502
8569,20000000,DHA Defence,Islamabad,33.539071,73.156333,3,For Sale,3,2/4/2019,2722.51
8570,8500000,Federal B Area,Karachi,24.929836,67.059166,2,For Sale,2,2/17/2019,1089.004
8571,5000000,Airport Housing Society,Rawalpindi,33.584261,73.121663,2,For Sale,2,2/4/2019,1361.255
8572,40000,Bahria Town Rawalpindi,Rawalpindi,33.562855,73.1165,3,For Rent,3,2/17/2019,3811.514
8573,4100000,Khayaban-e-Amin,Lahore,31.376356,74.263701,2,For Sale,3,2/3/2019,1361.255
8574,9500000,Eden Orchard,Faisalabad,31.484528,73.085066,0,For Sale,0,2/17/2019,1361.255
8575,6000000,Gadap Town,Karachi,25.036801,67.065561,6,For Sale,4,2/17/2019,1361.255
8576,100000000,DHA Defence,Karachi,24.821639,67.071691,8,For Sale,6,2/17/2019,5445.0
8577,27000,Gulshan-e-Iqbal Town,Karachi,24.908308,67.07207,3,For Rent,3,2/18/2019,14701.553999999998
8578,9000000,Kacha Jail Road,Lahore,31.451424,74.34446,3,For Sale,6,2/3/2019,1361.255
8579,430000,DHA Defence,Karachi,24.805045,67.064323,4,For Rent,8,2/18/2019,10890.0
8580,9000000,Ghauri Town,Rawalpindi,33.622767,73.127074,4,For Sale,4,2/4/2019,1361.255
8581,7600000,Pindorian,Islamabad,33.64595,73.117622,6,For Sale,4,2/4/2019,1361.255
8582,9900000,Scheme 33,Karachi,24.964623,67.168558,2,For Sale,2,2/17/2019,13068.048
8583,25000000,Chak Shahzad,Islamabad,33.658353,73.144054,8,For Sale,6,2/4/2019,2722.51
8584,5000000,Clifton Colony,Lahore,31.520825,74.302425,3,For Sale,3,2/3/2019,6806.275
8585,14200000,Allama Iqbal Town,Lahore,31.50641,74.272628,5,For Sale,5,2/3/2019,2178.008
8586,45000,Bahria Town Rawalpindi,Rawalpindi,33.485576,73.08393,6,For Rent,5,2/17/2019,1905.757
8587,55000000,I-8,Islamabad,33.668495,73.07416,7,For Sale,7,2/4/2019,38659.642
8588,250000,Gulshan-e-Iqbal Town,Karachi,24.923765,67.09852,0,For Rent,0,2/18/2019,4356.016
8589,17000000,DHA Defence,Islamabad,33.527943,73.16139,4,For Sale,6,2/4/2019,2722.51
8590,1000000,Orangi Town,Karachi,24.956958,66.9839,0,For Sale,2,2/17/2019,6534.023999999999
8591,130000,DHA Defence,Karachi,24.810265,67.043552,3,For Rent,2,2/18/2019,59895.0
8592,19000000,Korangi,Karachi,24.837374,67.138453,4,For Sale,8,2/17/2019,13068.048
8593,2500000,Rana Town,Lahore,31.685596,74.271698,3,For Sale,3,2/3/2019,816.7529999999999
8594,60000000,Gulshan-e-Iqbal Town,Karachi,24.903424,67.088398,5,For Sale,5,2/17/2019,4083.765
8595,12000000,Scheme 33,Karachi,24.938913,67.140593,4,For Sale,4,2/17/2019,13068.048
8596,85000000,Model Town,Lahore,31.478891,74.329346,6,For Sale,10,2/3/2019,16335.0
8597,23000,Khayaban-e-Sir Syed,Rawalpindi,33.638847,73.048089,2,For Rent,2,2/17/2019,816.7529999999999
8598,27500000,Lasani Garden,Faisalabad,31.457771,73.071649,5,For Sale,7,2/17/2019,3267.012
8599,55000,B-17,Islamabad,33.68064,72.822189,4,For Rent,4,2/4/2019,5445.0
8600,5000000,North Karachi,Karachi,25.011621,67.04577,4,For Sale,3,2/17/2019,1361.255
8601,100000,Kohinoor Town,Faisalabad,31.415799,73.117983,5,For Rent,5,2/16/2019,5445.0
8602,12500000,Bahria Town,Lahore,31.361057,74.18678,3,For Sale,3,2/3/2019,1361.255
8603,9000000,Airport Housing Society,Rawalpindi,33.584261,73.121663,5,For Sale,5,2/4/2019,1361.255
8604,4750000,Bahria Orchard,Lahore,31.317861,74.21814,0,For Sale,0,2/3/2019,1361.255
8605,50000,Bani Gala,Islamabad,33.713488,73.16268,0,For Rent,4,2/4/2019,4083.765
8606,8500000,DHA Defence,Karachi,24.811562,67.043072,2,For Sale,2,2/17/2019,11979.043999999998
8607,25000,Scheme 33,Karachi,24.968102,67.170217,2,For Rent,2,2/18/2019,13068.048
8608,11500000,Jamshed Town,Karachi,24.862889,67.044288,3,For Sale,3,2/17/2019,15790.558
8609,7500000,Ghauri Town,Islamabad,33.61855,73.13547,4,For Sale,4,2/4/2019,11979.043999999998
8610,1750000,Gadap Town,Karachi,25.02370644,67.07144928,1,For Sale,1,2/17/2019,544.502
8611,12000000,Johar Town,Lahore,31.455867,74.274273,6,For Sale,5,2/3/2019,1361.255
8612,55000000,G-10,Islamabad,33.67189,73.012254,6,For Sale,6,2/4/2019,3811.514
8613,38000,Bahria Town Rawalpindi,Rawalpindi,33.50136,73.108691,0,For Rent,3,2/18/2019,2178.008
